0.000;0.000;0.000;12483.000;-14782;0;-2;
0.000;0.000;0.000;12484.000;-14780;0;-2;
0.000;0.000;0.000;12485.000;-14777;0;-2;
0.000;0.000;0.000;12486.000;-14775;0;-2;
0.000;0.000;0.000;12487.000;-14772;0;-2;
0.000;0.000;0.000;12488.000;-14769;0;-2;
0.000;0.000;0.000;12489.000;-14766;0;-2;
0.000;0.000;0.000;12490.000;-14764;0;-2;
0.000;0.000;0.000;12491.000;-14761;0;-2;
0.000;0.000;0.000;12492.000;-14758;0;-2;
0.000;0.000;0.000;12493.000;-14755;0;-2;
0.000;0.000;0.000;12494.000;-14753;0;-2;
0.000;0.000;0.000;12495.000;-14750;0;-2;
0.000;0.000;0.000;12496.000;-14747;0;-2;
0.000;0.000;0.000;12497.000;-14744;0;-2;
0.000;0.000;0.000;12498.000;-14741;0;-2;
0.000;0.000;0.000;12499.000;-14739;0;-2;
0.000;0.000;0.000;12500.000;-14736;0;-2;
0.000;0.000;0.000;12501.000;-14733;0;-2;
0.000;0.000;0.000;12502.000;-14730;0;-2;
0.000;0.000;0.000;12503.000;-14727;0;-2;
0.000;0.000;0.000;12504.000;-14724;0;-2;
0.000;0.000;0.000;12505.000;-14722;0;-2;
0.000;0.000;0.000;12506.000;-14719;0;-2;
0.000;0.000;0.000;12507.000;-14716;0;-2;
0.000;0.000;0.000;12508.000;-14713;0;-2;
0.000;0.000;0.000;12509.000;-14710;0;-2;
0.000;0.000;0.000;12510.000;-14707;0;-2;
0.000;0.000;0.000;12511.000;-14704;0;-2;
0.000;0.000;0.000;12512.000;-14701;0;-2;
0.000;0.000;0.000;12513.000;-14698;0;-2;
0.000;0.000;0.000;12514.000;-14695;0;-2;
0.000;0.000;0.000;12515.000;-14692;0;-2;
0.000;0.000;0.000;12516.000;-14689;0;-2;
0.000;0.000;0.000;12517.000;-14686;0;-2;
0.000;0.000;0.000;12518.000;-14683;0;-2;
0.000;0.000;0.000;12519.000;-14681;0;-2;
0.000;0.000;0.000;12520.000;-14678;0;-2;
0.000;0.000;0.000;12521.000;-14675;0;-2;
0.000;0.000;0.000;12522.000;-14672;0;-2;
0.000;0.000;0.000;12523.000;-14668;0;-2;
0.000;0.000;0.000;12524.000;-14665;0;-2;
0.000;0.000;0.000;12525.000;-14662;0;-2;
0.000;0.000;0.000;12526.000;-14659;0;-2;
0.000;0.000;0.000;12527.000;-14656;0;-2;
0.000;0.000;0.000;12528.000;-14653;0;-2;
0.000;0.000;0.000;12529.000;-14650;0;-2;
0.000;0.000;0.000;12530.000;-14647;0;-2;
0.000;0.000;0.000;12531.000;-14644;0;-2;
0.000;0.000;0.000;12532.000;-14641;0;-2;
0.000;0.000;0.000;12533.000;-14638;0;-2;
0.000;0.000;0.000;12534.000;-14635;0;-2;
0.000;0.000;0.000;12535.000;-14631;0;-2;
0.000;0.000;0.000;12536.000;-14628;0;-2;
0.000;0.000;0.000;12537.000;-14625;0;-2;
0.000;0.000;0.000;12538.000;-14622;0;-2;
0.000;0.000;0.000;12539.000;-14619;0;-2;
0.000;0.000;0.000;12540.000;-14616;0;-2;
0.000;0.000;0.000;12541.000;-14612;0;-2;
0.000;0.000;0.000;12542.000;-14609;0;-2;
0.000;0.000;0.000;12543.000;-14606;0;-2;
0.000;0.000;0.000;12544.000;-14603;0;-2;
0.000;0.000;0.000;12545.000;-14599;0;-2;
0.000;0.000;0.000;12546.000;-14596;0;-2;
0.000;0.000;0.000;12547.000;-14593;0;-2;
0.000;0.000;0.000;12548.000;-14590;0;-2;
0.000;0.000;0.000;12549.000;-14586;0;-2;
0.000;0.000;0.000;12550.000;-14583;0;-2;
0.000;0.000;0.000;12551.000;-14580;0;-2;
0.000;0.000;0.000;12552.000;-14577;0;-2;
0.000;0.000;0.000;12553.000;-14573;0;-2;
0.000;0.000;0.000;12554.000;-14570;0;-2;
0.000;0.000;0.000;12555.000;-14566;0;-2;
0.000;0.000;0.000;12556.000;-14563;0;-2;
0.000;0.000;0.000;12557.000;-14560;0;-2;
0.000;0.000;0.000;12558.000;-14557;0;-2;
0.000;0.000;0.000;12559.000;-14553;0;-2;
0.000;0.000;0.000;12560.000;-14550;0;-2;
0.000;0.000;0.000;12561.000;-14546;0;-2;
0.000;0.000;0.000;12562.000;-14543;0;-2;
0.000;0.000;0.000;12563.000;-14540;0;-2;
0.000;0.000;0.000;12564.000;-14536;0;-2;
0.000;0.000;0.000;12565.000;-14533;0;-2;
0.000;0.000;0.000;12566.000;-14529;0;-2;
0.000;0.000;0.000;12567.000;-14526;0;-2;
0.000;0.000;0.000;12568.000;-14522;0;-2;
0.000;0.000;0.000;12569.000;-14519;0;-2;
0.000;0.000;0.000;12570.000;-14515;0;-2;
0.000;0.000;0.000;12571.000;-14512;0;-2;
0.000;0.000;0.000;12572.000;-14508;0;-2;
0.000;0.000;0.000;12573.000;-14505;0;-2;
0.000;0.000;0.000;12574.000;-14501;0;-2;
0.000;0.000;0.000;12575.000;-14498;0;-2;
0.000;0.000;0.000;12576.000;-14494;0;-2;
0.000;0.000;0.000;12577.000;-14491;0;-2;
0.000;0.000;0.000;12578.000;-14487;0;-2;
0.000;0.000;0.000;12579.000;-14483;0;-2;
0.000;0.000;0.000;12580.000;-14480;0;-2;
0.000;0.000;0.000;12581.000;-14476;0;-2;
0.000;0.000;0.000;12582.000;-14473;0;-2;
0.000;0.000;0.000;12583.000;-14469;0;-2;
0.000;0.000;0.000;12584.000;-14465;0;-2;
0.000;0.000;0.000;12585.000;-14462;0;-2;
